network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
540,1,2,93.8142980097354,1,0.144794673954485,0,1,0,0
408,1,2,391.209011962524,0,0.159063588868886,1,0,0,0
537,1,3,475.802084512487,0,0.0770876569601348,2,2,0,0
801,1,4,973.905701725004,0,0.67474074022104,2,0,0,1
621,0,3,408.955457214259,2,0.116623432473171,2,0,0,0
601,1,4,875.941683583673,0,0.225691193734012,2,0,0,0
413,0,6,153.525364282024,0,0.0927176661345959,2,0,1,0
203,1,4,20.4397415591406,0,0.16003136851558,1,2,0,0
458,2,5,564.090746721649,2,0.418485496735007,3,0,0,1
741,1,5,513.766748768787,0,0.45580432312789,2,1,0,1
194,1,7,886.330312411271,0,0.248522575122656,2,0,0,1
288,2,5,300.971990618907,0,0.121786748210504,1,0,0,0
525,2,4,24.2563297508609,0,0.0768325096115823,0,0,1,0
303,1,4,1028.63698011568,1,0.323272793066575,0,3,0,0
341,1,6,2280.77369877292,1,0.46901284140581,1,2,0,0
415,1,4,401.048227094231,0,0.457306107059386,3,0,0,1
226,2,3,755.603579257666,2,0.557045387079126,0,0,0,0
305,1,6,629.416520885328,1,0.18455219899655,1,2,1,0
640,1,7,667.771284465079,1,0.423551501626325,0,0,0,1
238,2,5,1616.19106523871,1,0.149908049927254,3,4,0,1
180,2,7,1066.46611426892,1,0.436455593314288,1,1,0,1
373,1,3,1174.99820637667,1,0.163051734152139,1,1,0,0
646,1,3,75.4815159877638,0,0.598397706610939,0,2,0,0
460,0,5,126.922277085878,0,0.12119548454246,1,2,0,1
407,1,3,870.861333901652,0,0.532583778118832,1,0,0,0
508,2,7,622.019576266295,1,0.184744659045126,0,0,0,1
150,1,4,1190.76203584233,2,0.370767967842586,1,0,0,0
598,1,4,78.1549358729175,0,0.577411156318517,2,0,1,0
576,1,4,668.66701939556,1,0.381269575229505,3,0,0,1
418,1,5,532.533629335399,0,0.0634212905404675,2,0,0,0
701,2,2,1543.09151428544,2,0.34709654867378,3,0,0,1
274,1,2,165.765939719775,1,0.420669509132937,1,1,0,1
725,1,5,343.044070075163,0,0.271470625338245,1,0,0,0
530,1,5,130.458994551285,0,0.0881696448733021,1,1,0,1
432,1,2,480.793577210029,0,0.214840296245066,2,0,0,0
496,1,3,1705.63824312269,1,0.450818504095704,2,4,0,1
478,1,7,887.738939223365,1,0.169906954369791,1,2,0,1
744,1,4,1090.99650856253,2,0.211469389294963,2,2,0,0
284,2,2,78.387454478254,1,0.436002448830785,1,2,0,0
347,2,3,481.221855297799,0,0.537807765752718,1,0,0,0
707,1,7,1459.44442498414,1,0.129304135715662,2,2,0,1
380,1,3,1453.56143972717,2,0.664223251508507,1,2,0,1
680,1,8,3539.6263115441,2,0.294780483320707,2,1,0,1
839,1,3,597.307278660852,1,0.221466669526249,1,3,0,0
419,2,4,1.65886204972979,0,0.499786847755036,1,2,1,0
636,1,6,1834.58712880032,1,0.0467038289247089,1,3,1,0
269,1,1,2502.4371759941,1,0.583622977485006,2,0,0,0
650,1,3,2102.0563261984,1,0.315426638762732,2,0,1,0
539,1,2,1182.41640171637,0,0.422362675440505,2,0,0,0
594,1,6,190.519411698732,0,0.205128773022393,1,1,0,0
370,1,2,119.78165278161,1,0.575641545671063,2,2,0,0
167,1,6,965.54441518191,1,0.478378405548538,1,0,1,0
600,2,5,121.051904970037,0,0.483213067084209,2,2,1,0
87,2,2,2451.47728648918,0,0.29085741599954,3,2,0,1
436,2,1,472.223805989195,1,0.593059521251556,2,4,1,0
688,2,2,25.0398629887356,1,0.364416042616649,2,0,0,0
538,1,3,130.574021618026,0,0.515405891448648,1,3,0,0
889,2,6,274.534605028595,0,0.210799067759958,2,0,0,0
705,1,2,973.253966541178,0,0.0949093921095565,2,2,0,1
369,1,5,1069.3706928924,2,0.0606439078562557,0,1,0,0
505,2,5,191.64724433226,0,0.676766190190435,1,3,0,1
490,1,4,836.562851711362,0,0.529784329091145,1,0,0,0
183,0,2,25.8758953303184,2,0.413770091909676,1,1,0,0
311,1,1,86.8283738571344,1,0.172311501000471,2,0,0,0
387,2,3,612.59266441692,1,0.227848141416464,1,2,0,0
92,1,5,973.440152710172,1,0.302283901933202,0,0,0,1
509,1,2,1966.15004834354,0,0.467882566955781,4,1,0,1
450,1,6,460.650473918229,0,0.447970808895517,0,4,0,1
165,2,4,102.224026390193,0,0.258076398135258,1,1,0,0
580,1,4,2115.79705067426,0,0.290619448144355,2,0,0,0
643,1,8,460.202695472706,0,0.623560832804148,2,0,0,1
545,1,4,550.484887542415,2,0.16607901234142,1,0,0,0
435,1,8,1541.6758431084,0,0.0905873295073365,1,2,0,1
618,1,7,705.085844516145,0,0.613137888693072,2,1,0,1
636,1,4,286.999108488215,0,0.232494247778078,3,2,0,1
561,2,4,622.581467305374,0,0.565836531420327,1,2,0,1
335,1,4,784.367132508229,0,0.410048717634327,0,3,0,0
555,1,3,1764.36590440391,0,0.233452791062773,1,0,1,0
739,1,6,214.130473133562,1,0.385750176434917,2,0,0,0
380,1,2,655.656202358748,1,0.308622220043908,4,0,0,1
919,1,3,2025.58893133846,0,0.20585875407602,2,4,0,0
394,2,4,37.2313037658287,1,0.25348576745287,1,3,1,0
506,1,6,173.101013733339,0,0.0920154451761279,0,0,0,0
365,1,4,340.103651163521,1,0.259860679602267,1,0,1,0
544,1,3,907.72755961967,0,0.326032770299665,0,1,0,0
151,1,1,1475.35526472954,1,0.45625626778682,1,0,0,0
390,1,3,177.686119275677,0,0.345418813822843,1,0,0,0
281,1,4,226.638134977647,0,0.563112832582784,1,1,0,1
527,2,4,1386.57558571386,0,0.0691689954797351,0,2,0,0
698,1,2,128.457608144928,0,0.323577414783141,1,0,0,0
629,1,5,242.157457485208,1,0.522652600509332,4,0,1,1
64,1,6,1055.4877282257,2,0.236400960131017,1,0,0,0
908,1,4,145.369837105783,2,0.165032317268212,1,2,0,0
559,0,4,1408.36458569995,1,0.189829470796101,0,0,0,1
344,1,3,539.48640254221,2,0.249517012222627,2,0,0,0
531,0,3,474.745846126266,2,0.21464553204557,2,4,0,0
535,1,2,116.256676993572,1,0.291741096489049,1,2,0,0
366,1,3,910.693597093808,0,0.273217389030919,3,0,0,1
539,1,4,1723.33923020138,2,0.224787263521169,0,3,0,0
378,1,3,942.404664823457,0,0.411262384057932,3,0,0,1
419,1,5,304.873181905993,0,0.344271551845264,1,2,0,0
362,1,7,959.981083847252,1,0.427479247349406,0,0,0,1
213,1,5,570.585971654351,2,0.575444179258981,2,0,0,0
529,1,1,1537.84323754532,1,0.706470336991148,2,0,0,1
617,1,2,492.426266393243,0,0.333782515242425,1,2,0,0
602,1,1,216.715189436146,0,0.397162976466069,3,0,0,1
663,2,2,85.4058338021261,0,0.633307955824713,0,1,0,1
564,1,5,263.989423437278,0,0.465881177427481,1,2,0,0
393,2,5,663.246627488206,0,0.498998423061938,3,4,0,1
667,1,1,149.104656945397,1,0.52560479910995,2,0,1,0
228,1,2,32.4585653193867,1,0.327879009187736,1,0,0,0
319,1,3,476.588534874678,0,0.439339075009172,1,1,0,0
307,1,1,341.472089921927,0,0.0410703499445612,1,0,0,0
716,1,3,436.320715020591,1,0.275525511691402,1,2,1,0
688,1,1,484.304539903132,1,0.274129963135722,3,2,0,1
597,1,5,1162.18829276454,1,0.22536719226502,0,2,0,0
714,1,6,2593.85590723236,2,0.127443991430753,1,0,0,0
324,2,7,243.357556069047,0,0.202036789139701,0,0,0,1
569,1,1,2283.37060696428,0,0.539938283357392,4,3,0,1
474,1,3,207.405921661235,1,0.211842415212272,0,0,0,0
669,1,5,1125.01843106209,2,0.784971813323818,1,0,1,1
476,2,4,914.919645247645,0,0.130885468050739,3,2,0,1
423,1,3,42.9081678174728,1,0.502849649843902,1,0,0,0
608,1,4,1032.55989530157,0,0.301077682088271,3,0,1,1
675,2,1,1851.10040579322,0,0.421033461911207,2,3,1,1
366,2,4,2129.95260628288,2,0.582663024369911,2,1,1,0
487,1,6,924.637448742108,0,0.143946504435398,2,1,0,0
288,1,7,1235.62470425437,1,0.277937204569449,2,0,1,1
64,2,4,59.3839775385324,1,0.144472287890156,1,2,0,1
540,2,3,140.6765964485,1,0.406591605800929,1,0,1,1
621,1,7,243.569291842141,0,0.308354971911668,2,1,1,1
552,1,1,606.299398546495,2,0.208175586661404,3,0,0,1
110,1,7,390.527230878699,1,0.37410295942439,1,0,1,1
429,1,3,856.33487982018,0,0.431033596387613,3,1,0,1
64,1,2,472.023194894452,0,0.291532285247568,1,0,0,0
773,1,5,1193.40298213296,0,0.329801130547058,0,2,0,0
282,0,5,1000.25938531629,0,0.308228804166105,3,4,0,1
751,2,3,1100.38292223746,0,0.208419585516773,3,0,1,1
689,1,1,1412.1663391757,0,0.0347302053577649,2,3,0,0
319,1,2,1437.6865901657,1,0.192839523849059,1,0,0,1
273,1,10,1209.6761324952,2,0.366394384153912,3,1,0,1
570,1,3,54.5601904739509,0,0.219033075919475,1,2,0,0
331,1,4,780.839704716196,1,0.242541786617233,0,1,0,0
520,1,4,15.990292058426,0,0.408054624041757,1,0,1,0
403,1,1,1089.3096206203,0,0.09610976664043,1,1,0,0
143,1,4,50.4010340267153,0,0.389869981635896,2,2,0,0
64,2,5,3269.81548515186,2,0.414507531532627,2,0,0,0
545,1,7,761.696435987377,2,0.297437066070032,2,2,0,1
387,1,6,160.712492091874,1,0.417743075812285,1,0,1,0
389,2,1,505.309857301633,0,0.307293887518641,2,1,1,0
639,1,3,1402.07858651829,0,0.216266284645384,0,0,0,1
734,1,2,158.758763906677,0,0.229438485540095,1,2,0,0
445,1,2,615.634717916112,2,0.680801960061631,2,2,0,1
431,0,3,2.86975509553118,1,0.203103331699949,1,2,0,0
600,1,8,1242.54530895727,1,0.137772057813379,2,0,0,1
228,1,2,173.140534676014,1,0.239266493164094,2,0,1,1
544,1,4,391.744858545923,1,0.282077309752937,3,2,0,1
610,1,2,604.432984488415,1,0.510083091855297,3,0,0,1
636,1,1,125.193510083585,1,0.357003106531777,2,1,0,0
112,1,5,2090.23762008715,2,0.543703217012988,2,2,0,0
347,0,7,506.102589844691,0,0.15298715556517,2,0,0,1
324,2,3,210.947012693297,2,0.277890104585123,3,2,1,1
519,1,5,1062.85148509457,1,0.158287974980787,2,4,0,1
596,1,3,1797.06534395394,1,0.309090547032595,1,0,0,0
799,1,4,1950.45736754274,2,0.488546941907649,2,0,0,1
401,2,2,451.28821394938,2,0.348243795523031,1,0,0,0
400,1,5,356.356557644931,0,0.730457685991402,0,0,0,1
729,1,1,2118.96607227055,2,0.354875949122244,0,2,0,0
559,2,4,43.4282423583754,0,0.316988427113158,1,0,1,0
753,2,6,1110.76570007189,0,0.621382246732938,1,2,0,1
557,1,2,156.334021918596,0,0.350207448696688,2,1,0,0
268,2,5,501.140771839102,0,0.398615646256525,1,0,0,1
233,2,2,2457.95678270763,2,0.432468540128346,1,0,0,1
189,1,1,696.19035520315,0,0.666927007340447,0,0,0,1
632,1,5,592.930577666083,1,0.176360249733958,0,2,0,0
737,0,4,51.0343533197623,0,0.386068113585829,0,2,0,0
869,1,5,259.853749831754,1,0.421915316534517,0,1,0,0
668,1,6,2.44461362190055,0,0.31108954851001,2,1,0,0
732,1,4,1663.58993663834,1,0.264572080728805,2,4,0,1
383,2,3,828.182571538023,1,0.369375263870067,1,0,1,0
268,2,2,100.475671981224,0,0.652948975598099,0,1,0,1
670,1,4,361.382363043042,2,0.281311667034013,0,3,0,0
583,0,9,1334.56660367517,0,0.108627220661901,1,3,0,1
521,2,8,120.940406389913,1,0.246763685441325,4,0,0,1
577,2,7,209.367499626596,1,0.186935658204474,0,2,1,1
564,1,3,623.672906118723,0,0.244071798060613,0,1,0,0
756,1,1,125.27312798691,2,0.276232701357028,1,0,0,0
758,1,5,385.928334822895,1,0.699072350747819,2,2,0,1
608,1,4,3219.60385204786,2,0.188154970266081,1,0,0,0
669,1,4,627.949192693188,1,0.328925357585442,2,0,0,0
602,2,3,967.262735989345,1,0.561903578285303,0,0,0,0
407,1,6,870.805334119422,0,0.338418113357946,1,0,0,0
651,2,5,190.317503674556,2,0.139135283675932,0,1,0,0
221,1,2,1497.23138112413,0,0.285652931174323,3,2,1,1
710,1,2,104.13264902426,2,0.462876576036337,2,0,1,1
261,1,2,2036.69544169986,1,0.461115313953256,1,2,0,0
557,1,6,194.750355428548,1,0.398211218092171,2,0,0,0
330,1,5,2476.34108098034,0,0.70031206763501,2,3,0,1
610,2,2,1279.44537794035,0,0.52337968947251,3,0,0,1
493,1,3,150.011927424371,0,0.662249308064208,1,0,0,1
181,1,3,139.866316508067,2,0.543275882121233,3,0,0,1
584,1,3,70.6536573774056,0,0.312487104448325,3,1,0,1
384,1,3,227.329701767448,0,0.26543010842989,2,0,0,0
676,1,5,860.948734361317,0,0.317367353021899,0,0,0,0
500,1,3,587.679597878592,2,0.328920915239286,2,0,1,0
579,1,4,760.189944685632,1,0.259109775816939,2,0,0,0
308,2,5,25.3086239305452,0,0.383050177872578,3,2,1,1
382,1,6,66.6804018364718,1,0.336774916686804,1,1,0,0
408,2,7,942.056987071369,0,0.334816602308066,2,1,0,1
671,1,6,1506.61754864355,0,0.673927373649689,2,0,0,1
835,0,8,356.30722953353,1,0.366296556060055,0,2,1,1
338,1,5,145.680376645424,0,0.0369103884279013,1,0,0,0
715,1,4,294.946566304667,0,0.620945831351426,1,2,0,1
66,1,5,424.863434795136,0,0.246021038698691,1,0,0,0
261,0,2,795.695770917396,0,0.100774798932607,1,1,0,0
308,1,8,421.392511537451,2,0.323554962409184,1,0,1,1
229,1,4,1818.74051052503,1,0.171373660239992,0,1,1,0
183,1,4,410.278660744881,0,0.227148821364366,0,3,0,0
582,1,2,160.101893016229,1,0.257492341478257,1,0,0,0
457,1,7,228.38185092034,0,0.241917794146188,1,2,0,1
575,1,7,500.639480406769,1,0.17321982242305,0,3,0,1
638,1,3,1220.30786682182,1,0.654547753352243,2,0,0,1
553,1,3,1628.53491192131,0,0.221099323707265,4,0,1,1
631,1,3,163.939152241835,0,0.206967549356977,1,0,0,0
486,1,4,2.78235902143842,2,0.158871615304371,0,2,0,0
262,1,2,1628.54682825837,0,0.273519761127333,4,0,1,1
711,0,2,207.220201900724,0,0.0746813321326768,1,4,0,0
382,1,1,1379.26304096036,2,0.635397672734157,1,0,0,1
312,2,4,640.136879912751,2,0.159579551485101,3,2,0,1
464,1,5,414.166795828121,0,0.327070395558111,0,0,1,1
317,2,5,126.968799154229,1,0.0693346103459747,1,0,1,0
416,1,4,891.883805210441,0,0.373619216101506,2,2,0,0
568,1,4,1363.69090000211,2,0.426415936865821,3,3,0,1
569,1,6,494.5714676106,0,0.231203692748244,1,1,0,0
320,2,4,472.985776181045,1,0.0974758173884859,0,2,0,0
402,1,6,1126.10951808317,0,0.32896356171652,2,0,0,0
714,1,7,554.707547786324,1,0.323623534883623,2,1,0,1
599,1,5,1231.97643922577,1,0.73236639482291,1,0,0,1
915,1,2,44.5086261494427,0,0.0644045751630317,1,0,0,1
736,1,3,1559.46424933809,2,0.0591901142931515,2,0,0,1
728,1,8,243.125746392688,0,0.368542031231359,1,0,0,1
222,1,2,148.287772399414,2,0.180984039484386,2,1,0,0
652,1,5,26.2611583033831,1,0.277092025690422,0,0,0,1
489,2,5,1436.96635463439,2,0.113616212494078,2,0,0,0
389,1,1,49.5984488863911,1,0.107552285386971,3,0,0,1
533,1,3,2470.81183884284,0,0.229633690761476,2,0,0,0
689,2,6,665.63690593175,0,0.059037805059982,2,0,0,0
600,1,5,959.674420797385,1,0.580717146279293,1,1,0,0
324,1,5,1033.69090110194,0,0.241760307039666,2,0,0,0
648,2,2,277.022755979985,0,0.587101381712168,2,1,0,0
372,1,2,1313.81002671669,0,0.397705012206485,3,2,0,1
543,1,6,2338.59052617496,1,0.634626364155759,2,1,0,1
439,0,2,369.439322872308,1,0.471302460208677,4,0,0,1
456,2,5,1443.14365540002,0,0.75321441408412,0,0,0,1
653,1,3,1182.86743506658,0,0.389761225110432,2,0,0,0
291,1,2,712.490341482166,1,0.624050942534065,0,0,0,1
889,1,4,366.606751674912,0,0.506196192107047,3,1,0,1
135,1,4,429.168178855153,1,0.344808991586378,2,4,0,1
380,1,3,294.083007711387,0,0.0557395271473902,2,2,0,0
574,1,3,444.47777165663,0,0.423420734651181,1,0,0,0
616,2,5,3654.83290273364,0,0.370749186681506,1,3,0,0
479,2,6,361.309572309109,0,0.603606543592886,1,2,0,1
488,1,4,876.11804674844,0,0.36946810796583,3,1,0,1
582,1,5,308.06709895987,2,0.26862334241284,1,2,0,0
453,1,3,502.858531575277,1,0.518756974824241,1,0,0,1
778,1,3,69.9937744936248,0,0.560099718105138,0,0,0,0
667,1,4,1152.54717094928,0,0.275743095602505,1,0,0,0
674,2,4,865.461831950598,0,0.595258356317807,0,4,0,1
306,1,3,341.536931227139,1,0.738771774362773,1,0,1,1
484,2,5,595.290834781821,2,0.127590663172872,0,2,0,0
439,1,4,1645.96769006768,0,0.452242896048311,2,0,1,0
298,1,2,36.3600798751145,0,0.283098122915918,0,4,0,0
572,1,5,2129.88611219032,0,0.301782185757011,0,0,0,1
392,1,5,509.110476444509,0,0.139750160695617,2,0,0,1
631,2,3,1570.92359311254,0,0.143790000299444,0,0,0,0
285,2,3,1581.40933884862,1,0.214776154922288,3,0,0,1
843,1,2,48.4051383236645,2,0.39873869487512,2,0,0,0
320,1,2,1217.12174516491,1,0.0813253278065882,1,0,0,0
543,1,6,1056.00805007061,2,0.226667313225929,1,0,0,1
658,0,3,35.3233211658403,0,0.523475571456581,2,4,1,0
385,2,6,2257.93251651808,1,0.474445010199955,3,0,0,1
670,1,5,805.2967850304,2,0.0701640248286104,1,0,1,0
254,1,4,146.690327316102,0,0.0955423320499124,2,4,0,1
790,1,6,105.087294972584,2,0.458731701903519,3,0,1,1
502,1,5,660.379767359533,0,0.490919415034636,2,2,1,0
380,1,3,48.5088223045256,2,0.36783168686243,1,0,0,1
440,1,3,143.693481197768,0,0.130507926125529,0,0,0,0
661,2,4,2372.19668368045,0,0.248183818789249,2,1,0,0
383,1,2,1092.38080764761,0,0.112755751836675,3,0,0,1
350,1,1,760.476192585803,0,0.511424987824195,0,0,0,0
455,2,4,187.383442236309,2,0.222294888010615,2,2,0,0
264,1,7,197.248288656447,0,0.0806085642363431,0,2,0,1
864,1,5,472.226049057415,1,0.37585813126963,3,0,0,1
386,1,2,1122.11548888403,2,0.230515783379517,1,0,0,0
666,1,5,3.1498762097011,2,0.336253508805283,1,0,0,0
541,1,4,36.2282745840477,2,0.418757392106833,1,1,0,1
303,1,3,1632.86385485655,2,0.464455377824285,0,3,0,0
498,2,6,1345.88943751649,0,0.221849064901189,2,0,0,0
656,1,3,949.118916141394,2,0.406471255087795,3,0,0,1
462,2,4,553.769313352461,0,0.441869523693613,1,2,0,0
738,1,4,125.441679406145,0,0.358405285996827,2,0,0,0
704,2,4,86.2759383238912,0,0.747990944748226,1,4,0,1
683,1,5,1886.27807704919,1,0.225553590381797,2,1,0,0
408,1,1,385.689263026982,0,0.468341161651894,2,0,0,0
284,1,3,951.852440286996,0,0.0546544269813227,5,1,0,1
377,1,4,487.336176229629,1,0.497624186699933,3,1,0,1
539,1,4,1050.22375671802,0,0.0573893254742392,0,0,1,0
609,2,5,171.851549275916,0,0.371867820134741,3,0,0,1
65,1,4,530.19979053445,1,0.106189556649517,0,0,0,0
498,1,5,378.395409227212,0,0.818320930087096,0,1,0,1
531,1,5,224.886926979094,1,0.357143652971355,1,4,0,1
444,2,3,728.467908578945,1,0.232676916717287,1,3,1,0
758,1,6,615.97643757685,2,0.117447756875443,1,3,1,0
584,2,1,547.653248199415,2,0.26170397566225,2,2,1,1
762,0,6,715.433076443591,0,0.399835506355179,2,1,0,0
456,1,2,123.015986844989,0,0.560967311407546,1,0,0,0
687,1,2,370.324968252185,2,0.218972213912522,2,0,0,0
827,2,7,314.048117282692,1,0.58263394249549,0,4,0,1
762,1,7,1172.87780331964,1,0.250217799918245,3,0,0,1
281,1,4,29.1022368127584,1,0.174810204041894,1,0,0,0
449,2,4,264.951794864085,1,0.267463499017147,1,2,0,0
430,0,3,2003.70530940309,0,0.375824962804868,0,0,0,1
597,2,4,285.740797173212,1,0.405824392801403,2,0,0,0
637,1,3,131.804885782915,2,0.509027830055523,4,0,0,1
332,1,6,1132.89298498336,0,0.455346626037477,2,2,0,0
513,1,5,39.2212737385638,0,0.277654527784791,0,0,0,1
96,1,2,444.546614173631,1,0.0577661996505852,3,2,0,1
788,1,3,1546.7935146229,2,0.634330694382992,2,0,1,1
397,1,11,2464.94168957713,2,0.35066398529973,3,0,0,1
511,1,7,229.100748073551,1,0.317676054071222,1,4,0,1
438,2,3,281.011382375647,1,0.293312160222158,1,0,0,0
729,2,1,670.078110468774,2,0.52108979558634,0,4,0,0
64,2,7,205.517013668824,0,0.297529289052288,3,0,0,1
496,1,3,130.715748210889,2,0.66321171587395,0,0,0,1
478,1,4,444.074937984729,0,0.345055312216359,2,0,0,0
409,2,3,59.9927272248385,1,0.246090354804079,1,3,0,0
845,1,3,1797.11483282401,2,0.273905783449716,2,0,1,1
322,1,6,325.408704136611,1,0.172221725412842,2,0,0,1
654,1,2,327.920895715722,0,0.46953569740803,1,1,1,0
571,1,5,1253.76628236981,2,0.354917425299777,1,0,0,0
752,1,3,334.291356953236,1,0.514855088234332,0,0,0,0
366,2,6,1144.72166649042,0,0.273025042304152,1,3,0,0
353,2,3,159.973390558555,0,0.79503699353125,2,2,1,1
719,1,3,602.297939181792,0,0.35256185349315,3,4,0,1
585,1,5,1170.57996075986,0,0.42685893438057,2,0,0,0
191,2,2,478.122854830926,1,0.206343412436468,1,0,1,0
392,1,6,59.617873813219,1,0.115910931687863,1,2,0,1
577,1,5,1068.18401746349,2,0.227159731889983,1,4,1,1
667,2,3,545.064211000044,1,0.164880415522243,2,2,0,1
364,2,7,304.324730889182,0,0.204318025666078,1,2,0,1
64,2,5,3946.46563756642,0,0.417428737430734,2,0,0,0
604,1,3,1670.44507812218,0,0.414261429001455,0,1,0,0
255,1,4,30.8451083458403,2,0.195460139010375,1,2,0,0
96,2,6,720.4402718245,0,0.396333470323375,4,0,0,1
64,1,2,350.269241440216,0,0.0528347942271197,3,2,1,1
662,2,3,30.4981702242106,1,0.126103568941353,2,2,0,0
525,1,4,9.08905842641527,2,0.268299499349592,1,0,0,0
454,2,1,701.190347655805,0,0.134214390472067,2,4,0,0
777,1,5,308.683716313793,0,0.563764570758175,4,2,0,1
627,1,6,972.070700476002,0,0.398070390081244,0,2,0,0
823,1,5,484.726550050626,0,0.180631805679441,1,0,0,0
221,1,5,1163.65019921365,0,0.386588981627476,4,4,0,1
493,1,3,1341.59645721586,1,0.554404467806965,2,3,0,0
176,1,5,856.566769576621,1,0.404951564348384,2,0,0,0
454,2,2,432.990214300429,0,0.256475706511521,2,0,0,0
450,1,7,3570.74557350339,1,0.44521843892471,1,1,1,1
625,1,7,293.017109414763,0,0.254571095722892,3,0,0,1
509,1,5,578.191529852241,2,0.112187006289792,0,0,0,1
624,2,1,587.849127765853,2,0.341686800003915,2,4,0,0
640,1,3,447.367088358918,1,0.201343493015503,2,0,0,1
930,1,5,103.554386733601,0,0.25299702929579,1,2,0,0
436,2,3,349.492910952796,2,0.0872732482951442,1,0,0,0
311,1,2,193.850643953361,2,0.145295648994773,2,0,0,0
549,1,6,1840.92643361353,0,0.274908221421731,1,0,0,0
339,1,6,852.238920405552,0,0.0975569654721667,1,0,0,0
796,2,6,271.533139335284,0,0.40166421954156,1,0,0,1
443,1,5,667.275887233983,0,0.37816651438227,2,1,0,0
386,2,5,1534.98832399056,0,0.604181130694352,2,3,0,1
405,2,4,2179.7644431851,1,0.204980695768026,0,4,0,1
643,1,2,62.3999908699482,0,0.109239547480977,2,0,0,0
468,2,3,1236.82690865831,0,0.00764842079726304,3,0,0,1
371,1,5,2712.39805050323,0,0.165420427137139,3,1,0,1
833,1,2,503.756102888935,0,0.288028668726608,1,0,0,0
328,1,4,4329.01149568241,1,0.693090886897749,3,1,0,1
507,2,5,2518.69644085179,1,0.457310224368808,0,1,0,0
630,1,5,855.766490050389,0,0.166483437412181,1,4,0,1
173,1,4,1505.057151726,0,0.571558151063804,1,0,0,0
596,1,9,281.421700898435,1,0.417937797387183,1,0,0,1
288,1,5,1995.61318442981,2,0.251072226658116,2,0,0,0
664,1,3,716.973082229451,1,0.0889243541125229,1,0,0,1
307,1,3,570.134117831985,0,0.123024204654536,0,4,0,0
638,1,3,1444.66285069303,1,0.649984961360622,1,0,0,1
721,1,5,1762.15110917233,0,0.0796069543666299,1,2,0,0
672,1,3,966.51604190897,0,0.469088782192267,3,0,0,1
550,1,8,20.284017796614,0,0.156944343319941,2,0,0,1
453,2,6,727.464292619362,0,0.286256046060908,2,0,0,1
384,0,2,1379.23234277749,2,0.197528669235342,2,0,0,0
794,1,2,630.439990783402,2,0.793389823029798,0,0,0,1
360,1,3,2184.95652369253,0,0.484176860114852,1,2,0,0
292,0,5,1820.88997133996,2,0.26992897624297,2,0,0,0
633,2,4,603.467196371646,0,0.414592233469722,1,1,0,0
340,1,3,413.784597942751,1,0.588717238335379,1,3,0,0
309,1,3,45.3210040134368,1,0.135955973751353,1,3,0,0
211,1,1,801.038370668409,1,0.656957533632468,2,0,0,1
403,1,7,247.358532801507,0,0.552770868054171,1,0,0,1
483,1,3,883.186900095083,2,0.348445833924199,1,1,0,0
548,2,2,1282.61056182141,0,0.27307828226784,2,2,0,1
690,1,6,420.336641333478,1,0.691890574186242,1,0,0,1
605,1,2,12.5659657241907,1,0.424927943360567,0,3,0,0
461,2,3,1603.48763803482,2,0.193278136737427,2,0,0,0
460,2,8,637.042960598237,0,0.203025142225017,1,0,0,1
602,2,4,302.425613282753,1,0.580273523239916,4,0,0,1
754,0,1,803.651877850305,0,0.114172478198829,1,0,0,1
525,1,7,897.654084169893,1,0.176055947610421,0,2,0,1
406,0,4,127.634413583802,1,0.166110474802116,2,0,0,0
301,2,3,831.674620511601,0,0.177466421247544,1,2,0,0
210,1,6,270.267950093322,0,0.446760714152169,0,2,0,1
633,1,6,1302.18252650851,0,0.601514695231929,2,2,1,1
615,1,3,2271.12751327501,0,0.249876559907807,1,2,1,0
615,2,6,86.6629265411054,1,0.136840281835472,3,4,1,1
474,1,6,1994.58784193154,2,0.462220578937784,2,1,0,0
781,1,8,1870.12206720336,1,0.316120199002634,1,0,0,1
403,1,4,335.944526452136,1,0.140331340583384,2,0,1,0
691,1,5,23.4075425311485,2,0.38142876703865,1,0,1,1
492,1,5,870.67310020485,1,0.249498193250631,3,1,0,1
378,1,4,338.143351987566,0,0.0239718702174127,2,1,0,0
618,2,3,170.205638770108,1,0.203889958747173,4,0,0,1
581,1,5,91.9377157883396,1,0.468662029084582,1,3,1,0
571,1,4,174.551039164023,2,0.335737887113432,2,0,1,0
516,1,4,216.887418400086,2,0.171891931753641,1,0,0,1
492,1,5,1271.024280865,2,0.290061463847202,1,4,0,1
977,1,2,1225.31305705029,0,0.394384200467929,1,0,0,0
736,1,4,545.630027734214,0,0.469252977465716,3,0,0,1
644,1,5,644.739743360518,1,0.157941004711178,3,2,1,1
522,1,5,1999.04059974696,0,0.244417787982921,1,0,0,0
701,1,4,1909.12295568682,1,0.532463965365734,3,0,0,1
603,1,2,1411.34876427442,1,0.476312625877467,3,2,0,1
505,1,11,375.073900821814,1,0.648890696589677,2,0,0,1
439,1,7,365.262395363845,0,0.422815615885501,1,2,1,1
483,1,5,1750.56736316143,1,0.220288965333824,3,1,0,1
64,2,4,2088.52357073538,1,0.543388802117767,3,0,0,1
542,2,5,1281.39267652685,1,0.188609984237887,0,2,0,0
